ZSJ|Egas|Ehc|Ebc|Eco|Ebr|Ewd|Eww|Efoil|ETOTAL
2000180|0|8.36395634444475|2.59183556338287|0|2.75491994620534|74.1727751779159|60.4228905315201|0|148.306377563469
2000421|271.362351479295|9.56907723737931|2.96528026584812|0|3.15186266670857|84.8599616447862|69.1289244695615|0|441.037457763579
2000422|0|0|0|0|0|0|0|0|0
2000510|750.057262148853|5.63104207345672|6.52422562339085|0|0.541525077948918|32.6452455999119|26.8925673488989|0|822.291867872461
2000690|193.859894926169|0.866654721879509|1.25197594496918|0|0.332044262139851|15.6271656803665|12.6832724291823|0|224.621007964706
2000770|106.840980666814|2.52957926469264|3.65424927636672|0|0.969165988789144|45.612345116222|37.0197520827307|0|196.626072395615
2000850|0|0.490098555798271|0.708000068577341|0|0.187773064898236|8.83725795038448|7.17246827762912|0|17.3955979172874
2000930|0|25.6737596375512|12.9713500333833|0|3.30886447878543|36.5786435837485|30.4566299797149|0|108.989247713183
2001070|0|11.3271213169536|5.72288817637377|0|1.45985277971295|16.1382960396932|13.4372973633831|0|48.0854556761167
2001150|92.5025037823684|6.41448216300196|9.26640929169116|0|2.45760156040474|115.663335102585|93.8743223934056|0|320.178654293457
2001230|125.132757092821|4.05194981701202|7.30629652758796|0|0.427015562991887|22.6849240885793|18.6102151345787|0|178.213158223571
2001310|156.350702804378|4.10559110120551|7.4030201165112|0|0.432668560734683|22.9852359174264|18.8565843849442|0|210.1338028852
2001400|118.241202903109|4.77473005464119|8.60958185413068|0|0.50318590666071|26.7314240611367|21.9298751315576|0|180.789999911236
2001580|94.2006931938866|2.84260166469865|4.10644379530286|0|1.0890952861428|51.2566378005696|41.600755653683|0|195.096227394283
2001660|755.632258344138|18.1276409919908|14.3731559838012|0|1.33825613068762|64.629530466469|52.6976709666581|0|906.798512883745
2001740|0|5.31490663080293|4.2141160053656|0|0.392368007831072|18.9489586744178|15.4506149461096|0|44.3209642645271
2001820|110.969739318772|5.74523091956709|4.55531418602012|0|0.424136295711269|20.4831713578791|16.7015823382967|0|158.879174416246
2001910|774.379735007216|25.0585510249741|19.8685787504908|0|1.84992407727716|89.3399415638071|72.8460629487719|0|983.342793372537
2002040|168.660741647394|1.95863639516762|2.82946090269144|0|0.750418777184149|35.3173353610777|28.6641477424226|0|238.180740825938
2002120|184.451018454347|46.3328606585443|14.3576976089598|0|15.2611176740246|410.886512966855|334.717835948873|0|1006.0070433116
2002390|82.3374964998475|7.74581174264099|6.14154706877343|0|0.57182730264359|27.6157375485166|22.5173390604832|0|146.929759222905
2002470|14.7879549190196|0.451517170187373|0.358001723408741|0|0.0333328325169804|1.60977055534428|1.31257582168819|0|18.5531530221651
2002550|55.7324122382127|3.8397973375463|0.483770530359262|0|0|45.4969773289555|36.9967116424379|0|142.549669077512
2002630|220.806084168031|5.76371487749638|0.726162127324089|0|0|68.2930847802471|55.5337895640675|0|351.122835517166
2002710|0|10.5707333093365|8.38138833317501|0|0.780374493478417|37.6872826845218|30.729482454878|0|88.1492612753897
2002800|347.190592582409|13.2844079745012|10.5330234669982|0|0.980708985923012|47.3622050600164|38.6182273102393|0|457.969165380087
2002980|187.528645212224|5.40409590560645|4.28483294859056|0|0.398952322571756|19.2669405318334|15.7098912115336|2.61016840893736|235.203526541297
2003010|87.735579993556|3.54266611578647|5.11776217915615|0|1.35731327220267|63.8799154310875|51.8460216482843|0|213.479258640073
2003100|2.85683381841955|320.865684960827|162.113425228171|0|41.3535486199365|457.152816499489|380.64107392149|0|1364.98338304833
2003280|36.8610322110663|0.678538892644998|0.980222399844799|0|0.259970828351206|12.2351375100568|9.93024489677757|0|60.9451467387416
2003360|112.798801777133|18.2801959023634|5.66469501922019|0|6.02113093828029|162.111422517745|132.059784917083|0|436.936031071825
2003440|337.897787271478|10.5462197873814|8.36195190044069|0|0.778564805662135|37.5998859065992|30.6582208100344|0|425.842630481596
2003520|0|5.74906538044159|1.78152915864257|0|1.89362715877118|50.9835437185011|41.5323961335232|0|101.94016154988
2003790|132.437743379227|112.273417951452|56.7247580507275|0|14.4699307704052|159.961353426735|133.189295038185|0|609.056498616732
2003871|616.398874301986|22.7235719560465|7.04161517556089|0|7.4846901457495|201.51592434536|164.159620667707|0|1019.32429659241
2003872|45.070998425738|3.4372775670206|1.06514882102886|0|1.13217048727409|30.4822748593193|24.8315794111576|0|106.019449571539
2003950|77.5597859082637|5.12084796289569|1.58685618603511|0|1.6867049053689|45.4124207528208|36.9940280829078|0|168.360643798292
2004090|294.921739283047|5.44106245478355|6.30411185405639|0|0.52325515091434|31.5438630796502|25.9852681983262|0|364.719300020778
2004171|256.791226710536|4.91448646721783|0.619169064325838|0|0|58.2307501482225|47.3514153782157|0|367.907047768518
2004172|1.26636913598844|0.310218896421493|0.0390840314882845|0|0|3.67572058022244|2.98898041954354|0|8.28037306366419
2004250|231.198817417567|4.50514638918271|0.567596898078414|0|0|53.3805628562812|43.4073955512641|0|333.059519112373
2004330|0|9.52241968870509|1.19971592720883|0|0|112.829213265371|91.7491691336035|0|215.300518014889
2004410|0|1.88012213489176|0.236873877025497|0|0|22.2771846082635|18.1151061794329|0|42.5092867996137
2004500|0|4.06319454987881|1.25910893142263|0|1.33833502349743|36.0329972373022|29.3533286622976|0|72.0469644043987
2004680|0|7.86221595624359|2.43635548575322|0|2.58965669681138|69.7232688104606|56.7982177925648|0|139.409714741834
2004760|1101.81904499269|25.1027414829482|7.77887586143671|0|8.26834100607697|222.614743990233|181.347216341302|0|1546.93096367468
