ZSJ|Egas|Ehc|Ebc|Eco|Ebr|Ewd|Eww|Efoil|ETOTAL
2000180|0|156.244449282754|70.8100552679816|0|14.2275171598715|467.898384129284|732.040671279288|0|1441.22107711918
2000421|4.17480540750502|178.756935297911|81.0127241389129|0|16.277489383284|535.315536403045|837.516772672674|0|1653.05426330333
2000422|0|0|0|0|0|0|0|0|0
2000510|11.5393424949605|81.9291031362983|153.542464457655|0|0.567236209075198|195.833107621269|307.267794634735|0|750.679048553992
2000690|2.98245992203482|16.6709988253977|19.3125901516159|0|3.84612803142331|105.203899694032|164.717364417236|0|312.733441041739
2000770|1.64370739492574|48.659070199244|56.3693087474195|0|11.2260228578021|307.067620486381|480.774660364212|0|905.740390049984
2000850|0|9.42755199016618|10.9213880719464|0|2.17500896957887|59.493449931909|93.1486789118406|0|175.166077875441
2000930|0|313.818531166471|239.081428373671|0|41.7820118711532|233.395048593263|367.776633987292|0|1195.85365399185
2001070|0|138.455007144013|105.481409113848|0|18.4339934630661|102.972609680642|162.26102485675|0|527.604044258319
2001150|1.42311544285041|123.389190533721|142.940737437222|0|28.4668380975101|778.659044979431|1219.14364431046|0|2294.0225708012
2001230|1.92511933995008|55.3874729097523|174.700757682081|0|6.82673573065089|140.212499000758|219.871066797582|0|598.923651460774
2001310|2.40539542783528|56.1207137713832|177.013514111664|0|6.91711070763216|142.068686477415|222.781805309322|0|607.307225805251
2001400|1.8190954293358|65.2674005098702|205.863595538884|0|8.04447777990214|165.223377200893|259.091311145259|0|705.309257604145
2001580|1.44924143379766|54.6803794139521|63.344720254416|0|12.6151853428522|345.065656314073|540.268047327741|0|1017.42323008683
2001660|11.6251116671984|258.899446415159|328.063124274011|0|21.3948196176198|395.879085455119|619.536967016326|0|1635.39855444543
2001740|0|75.9076365794699|96.1859778277958|0|6.27282218909568|116.069177297324|181.644215895352|0|476.079829789037
2001820|1.70722675880401|82.0535394131183|103.973727523707|0|6.78070462891547|125.466780987751|196.351138037742|0|516.333117350037
2001910|11.913534385101|357.886886175548|453.49455798826|0|29.5749005231908|547.239228037455|856.410313217006|0|2256.51942032656
2002040|2.59478064081073|37.6763943227672|43.646380733814|0|8.69223481120941|237.760415598291|372.260620889503|0|702.630826996396
2002120|2.83770797630994|865.52966074447|392.258434745932|0|78.8145636990573|2591.96362838732|4055.2027081416|0|7986.60670369468
2002390|1.2667307154221|110.625887455065|140.179033855086|0|9.14185387381978|169.156310528162|264.723728599626|0|695.093545027181
2002470|0.2275069987613|6.44858012468904|8.17128569461827|0|0.532894953882034|9.86042279191399|15.4312179007335|0|40.6719084645982
2002550|0.857421726768691|91.0631055216282|14.4181006411454|0|0|301.256050150357|471.47556977519|0|879.070247815089
2002630|3.39701667961497|136.689968231872|21.6422414688462|0|0|452.199380735279|707.70681809625|0|1321.63542521186
2002710|0|150.971491723532|191.302762276706|0|12.4759163356744|230.848141627418|361.269293478299|0|946.867605441631
2002800|5.341393732205|189.728264812341|240.413211303719|0|15.6786816589592|290.110515873619|454.012843081249|0|1195.28491046209
2002980|2.88505608027877|77.1814401528638|97.8000715842146|0|6.37808621363646|118.016930375467|184.692381557203|2.77982935551765|489.733795319181
2003010|1.34977815378945|68.1468422937451|78.9450019839775|0|15.7220022113884|430.047031747969|673.323078811683|0|1267.53373520255
2003100|0.0439512895155287|3922.04333832171|2987.99347503153|0|522.183507493401|2916.92619976892|4596.40127674637|0|14945.5917486515
2003280|0.567092803265003|13.0523965273498|15.1206047861424|0|3.01128856686215|82.3683709303649|128.96385980415|0|243.083613418134
2003360|1.73536618124122|341.486615176162|154.761888853667|0|31.0955473912094|1022.63495552121|1599.94221973326|0|3151.65659285674
2003440|5.19842749664772|150.621388956897|190.85913132643|0|12.4469846958293|230.312804974561|360.431510280273|0|949.870247730638
2003520|0|107.396490041971|48.6721379887036|0|9.7794540029831|321.615547832083|503.176906599022|0|990.640536464763
2003790|2.03750374435986|1372.3537030794|1045.52233530171|0|182.716101883313|1020.6553386978|1608.31683101212|0|5231.60181371871
2003871|9.48305960494409|424.491931783894|192.379935981173|0|38.6539571255604|1271.20732844828|1988.84094841264|0|3925.05716135649
2003872|0.693399975802386|64.2107058399229|29.1003210046382|0|5.84698479452354|192.288978227509|300.841715799515|0|592.982105641911
2003950|1.19322747554926|95.6609571921988|43.3535891794096|0|8.71082407234016|286.471663473238|448.193274318936|0|883.583535711672
2004090|4.53725752757415|79.1649860210244|148.362261847324|0|0.54809884208487|189.226106887809|296.90121990598|0|718.739931031796
2004171|3.95063425720938|116.550005223674|18.4534636219038|0|0|385.572115266246|603.432968877631|0|1127.95918724667
2004172|0.0194826020927423|7.35702788879097|1.16484461970285|0|0|24.3386072759927|38.0907162769214|0|70.9706786635006
2004250|3.55690488345901|106.842258839287|16.916427699759|0|0|353.456833068592|553.171502045437|0|1033.94392653653
2004330|0|225.829915671513|35.7558468194336|0|0|747.093216416061|1169.22531417756|0|2177.90429308457
2004410|0|44.5882283132691|7.05969294093966|0|0|147.50730790383|230.853760464734|0|430.008989622773
2004500|0|75.9032649896796|34.3993941135976|0|6.91170156820503|227.304171135941|355.624006551302|0|700.142538358725
2004680|0|146.871594211664|66.5622730994029|0|13.3740311194196|439.829907056511|688.126720098677|0|1354.76452558567
2004760|16.9510622311897|468.936452674773|212.522213003423|0|42.7010460720158|1404.30338148379|2197.07360600143|0|4342.48776146663
2004840|9.3406538696861|294.853369059197|552.581576093609|0|2.04141752925023|704.780710944719|1105.82126476741|3.0340814563461|2672.45307372022
