ZSJ|Egas|Ehc|Ebc|Eco|Ebr|Ewd|Eww|Efoil|ETOTAL
2000180|0|21.9650235825713|22.1920185759863|0|9.82589789797578|0|0|0|53.9829400565334
2000421|0.0834678029668083|25.1298546437399|25.3895562173772|0|11.2416626821329|0|0|0|61.8445413462169
2000422|0|0|0|0|0|0|0|0|0
2000510|0.230708613149828|13.0327895510433|55.5606160585924|0|1.87750307994635|0|0|0|70.7016173027319
2000690|0.0596289773605468|2.29492111325355|8.51595173742573|0|1.47546672975548|0|0|0|12.3459685577953
2000770|0.032863003561342|6.69838254570616|24.856236734507|0|4.30657094585384|0|0|0|35.8940532296284
2000850|0|1.2977919520675|4.81582289046871|0|0.834385476852104|0|0|0|6.94800031938832
2000930|0|58.3742758061305|101.98125665794|0|14.6666586123917|0|0|0|175.022191076462
2001070|0|25.7544089054352|44.993568629127|0|6.47084898208348|0|0|0|77.2188265166457
2001150|0.0284526601334094|16.9856924272411|63.0302000804162|0|10.9205601506377|0|0|0|90.9649053184284
2001230|0.0384893344886643|9.42144298530553|62.2543827268029|0|2.07178050460432|0|0|0|73.7860955512014
2001310|0.04809159997419|9.54616770390045|63.078530405562|0|2.09920753895885|0|0|0|74.7719972483955
2001400|0.0363695751185594|11.1020247070087|73.3592185645569|0|2.44134135137157|0|0|0|86.9389541980557
2001580|0.0289750028181194|7.52727287141416|27.9320679552765|0|4.83948691021328|0|0|0|40.3278027397221
2001660|0.232423415079543|42.6905547123977|118.086429262485|0|6.49290846052489|0|0|0|167.502315850487
2001740|0|12.5165934394787|34.6221742902078|0|1.90367860028159|0|0|0|49.0424463299681
2001820|0.0341329601775804|13.5300061941596|37.4253773494216|0|2.0578109673403|0|0|0|53.0473274710991
2001910|0.238189913931385|59.0128326138911|163.235514998248|0|8.97540270300116|0|0|0|231.461940229071
2002040|0.0518780202018357|5.18651304029002|19.2460187330889|0|3.33454923142947|0|0|0|27.8189590250102
2002120|0.0567349198643323|121.677150752809|122.934609181208|0|54.4314125281602|0|0|0|299.099907382041
2002390|0.0253260258733936|18.2413696375191|50.4574892470577|0|2.77437348961441|0|0|0|71.4985584000646
2002470|0.00454859747763111|1.06332194387496|2.94125696783633|0|0.161723174883987|0|0|0|4.17085068407291
2002550|0.0171426212155263|10.8452464869495|4.1568462321438|0|0|0|0|0|15.0192353403088
2002630|0.0679173018170722|16.2792207587942|6.23962005426624|0|0|0|0|0|22.5867581148775
2002710|0|24.894053721153|68.8594920727448|0|3.78619610618213|0|0|0|97.5397419000799
2002800|0.106791659991232|31.2847515960747|86.5368143195251|0|4.75817261434139|0|0|0|122.686530189932
2002980|0.057681560923534|12.7266339857054|35.2031678676242|0|1.93562416877645|0|0|2.61009532422017|52.5332029072498
2003010|0.0269864115790563|9.38105921663305|34.8110647783968|0|6.03133619019473|0|0|0|50.2504465968037
2003100|0.000878727800539979|729.550414705558|1274.54203173481|0|183.301064128859|0|0|0|2187.39438929703
2003280|0.0113380111757368|1.79678618437296|6.6674816577466|0|1.15520233798716|0|0|0|9.63080819128246
2003360|0.0346955578410227|48.0065793691192|48.502697806088|0|21.4754036360937|0|0|0|118.019376369142
2003440|0.103933304591253|24.8363244308013|68.69980696658|0|3.77741592048837|0|0|0|97.4174806224609
2003520|0|15.0979215408048|15.2539492631449|0|6.75394838407139|0|0|0|37.1058191880212
2003790|0.0407362606105272|255.275407954241|445.972246122626|0|64.1384789601223|0|0|0|765.4268692976
2003871|0.189596896948788|59.6755618202538|60.2922720054944|0|26.6954403780118|0|0|0|146.852871100709
2003872|0.0138632982637751|9.02681454926497|9.12010111922769|0|4.03808162425185|0|0|0|22.1988605910083
2003950|0.0238564594279496|13.4481268954104|13.5871050059775|0|6.01592442168714|0|0|0|33.075012782503
2004090|0.0907143879425885|12.5930904053335|53.6861167182637|0|1.81416004067707|0|0|0|68.1840815522169
2004171|0.0789858998414358|13.8806328585597|5.32027155558957|0|0|0|0|0|19.2798903139907
2004172|0.000389519949800388|0.876192179129554|0.335833414467006|0|0|0|0|0|1.21241511354636
2004250|0.0711139818518303|12.7244796418602|4.87713260541438|0|0|0|0|0|17.6727262291264
2004330|0|26.8954269191147|10.3086780171529|0|0|0|0|0|37.2041049362676
2004410|0|5.31027712819362|2.03536226664221|0|0|0|0|0|7.34563939483583
2004500|0|10.6705679027056|10.780841651409|0|4.77340305742249|0|0|0|26.2248126115371
2004680|0|20.647376884608|20.8607548107613|0|9.23645796994102|0|0|0|50.7445896653103
2004760|0.33890631641119|65.9236234567831|66.6049035116945|0|29.4904665463201|0|0|0|162.357899831209
2004840|0.186749747754603|46.9035026658569|199.956232947245|0|6.75691649669647|0|0|2.84882300663286|256.652224864186
2004920|0.11074858203446|5.70899008862327|2.18818391705498|0|0|0|0|0|8.00792258771271
2005060|0.0924857698400923|34.4573904482977|95.3126570304572|0|5.24070683729929|0|0|0|135.103240085894
2005140|0|18.2986251224251|50.6158637590263|0|2.78308161310594|0|0|0|71.6975704945573
2005220|0.000536875598916944|3.76514920214508|10.4147867816926|0|0.57265053767612|0|0|0|14.7531233971128
2005310|0|1.6660785219492|4.60854315089899|0|0.253397862921683|0|0|1.59457540533517|8.12259494110505
2005490|0|7.66207862636524|21.1940911007445|0|1.1653438441709|0|0|0|30.0215135712807
2005570|0.0310555795193516|19.4224227802983|72.0723749786794|0|12.4871998684728|0|0|0|104.01305320697
2005650|0|18.9846612724894|70.4479374973763|0|12.2057511787512|0|0|0|101.638349948617
2005731|0.0158897322485397|27.2398853665489|75.3483017057408|0|4.14297924568384|0|0|0|106.747056050222
2005732|0|0|0|0|0|0|0|0|0
2005810|0|108.675409232639|300.607268080187|0|16.528702632498|0|0|0|425.811379945324
2005900|0.199585447430126|15.9826104510462|68.1361177057856|0|2.30245414689594|0|0|2.91225339928411|89.5330211504419
2006030|0.0334689759234677|17.7355213266072|17.9188070185898|0|7.9338599873342|0|0|0|43.6216573084547
2006110|0.00171540768547886|37.3830556463634|37.7693865072604|0|16.723045459736|0|0|0|91.8772030210454
2006200|0.0292273474898572|3.09337447113323|11.4788380087751|0|1.98881394592311|0|0|0|16.5902537733213
